travelCode,userCode,name,place,days,price,total,date,stay_year,stay_month,stay_day,stay_weekday,stay_cost_per_day
119922,1189,Hotel Z,Aracaju (SE),4,208.04,832.16,2021-02-25,2021,2,25,Thursday,208.04
119925,1189,Hotel K,Salvador (BH),2,263.41,526.82,2021-03-18,2021,3,18,Thursday,263.41
119928,1189,Hotel K,Salvador (BH),2,263.41,526.82,2021-04-08,2021,4,8,Thursday,263.41
119929,1189,Hotel K,Salvador (BH),4,263.41,1053.64,2021-04-15,2021,4,15,Thursday,263.41
119933,1189,Hotel Z,Aracaju (SE),4,208.04,832.16,2021-05-13,2021,5,13,Thursday,208.04
119936,1189,Hotel K,Salvador (BH),1,263.41,263.41,2021-06-03,2021,6,3,Thursday,263.41
119939,1189,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2021-06-24,2021,6,24,Thursday,139.1
119940,1189,Hotel AU,Recife (PE),4,312.83,1251.32,2021-07-01,2021,7,1,Thursday,312.83
119944,1189,Hotel Z,Aracaju (SE),1,208.04,208.04,2021-07-29,2021,7,29,Thursday,208.04
119948,1189,Hotel AU,Recife (PE),3,312.83,938.49,2021-08-26,2021,8,26,Thursday,312.83
119949,1189,Hotel BP,Brasilia (DF),1,247.62,247.62,2021-09-02,2021,9,2,Thursday,247.62
119950,1189,Hotel AU,Recife (PE),1,312.83,312.83,2021-09-09,2021,9,9,Thursday,312.83
119952,1189,Hotel BP,Brasilia (DF),4,247.62,990.48,2021-09-23,2021,9,23,Thursday,247.62
119958,1190,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2019-10-17,2019,10,17,Thursday,165.99
119960,1190,Hotel Z,Aracaju (SE),2,208.04,416.08,2019-10-31,2019,10,31,Thursday,208.04
119961,1190,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2019-11-07,2019,11,7,Thursday,139.1
119967,1190,Hotel BP,Brasilia (DF),3,247.62,742.86,2019-12-19,2019,12,19,Thursday,247.62
119979,1190,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-03-12,2020,3,12,Thursday,247.62
119988,1190,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-05-14,2020,5,14,Thursday,139.1
119994,1190,Hotel AU,Recife (PE),4,312.83,1251.32,2020-06-25,2020,6,25,Thursday,312.83
119996,1190,Hotel K,Salvador (BH),2,263.41,526.82,2020-07-09,2020,7,9,Thursday,263.41
119997,1190,Hotel K,Salvador (BH),1,263.41,263.41,2020-07-16,2020,7,16,Thursday,263.41
119999,1190,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-07-30,2020,7,30,Thursday,208.04
120001,1190,Hotel BD,Natal (RN),2,242.88,485.76,2020-08-13,2020,8,13,Thursday,242.88
120006,1190,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-09-17,2020,9,17,Thursday,139.1
120007,1190,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-09-24,2020,9,24,Thursday,139.1
120013,1191,Hotel AU,Recife (PE),4,312.83,1251.32,2019-10-10,2019,10,10,Thursday,312.83
120017,1191,Hotel BW,Campo Grande (MS),1,60.39,60.39,2019-11-07,2019,11,7,Thursday,60.39
120019,1191,Hotel BD,Natal (RN),2,242.88,485.76,2019-11-21,2019,11,21,Thursday,242.88
120022,1191,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2019-12-12,2019,12,12,Thursday,139.1
120023,1191,Hotel AU,Recife (PE),3,312.83,938.49,2019-12-19,2019,12,19,Thursday,312.83
120025,1191,Hotel AU,Recife (PE),4,312.83,1251.32,2020-01-02,2020,1,2,Thursday,312.83
120029,1191,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-01-30,2020,1,30,Thursday,247.62
120031,1191,Hotel BD,Natal (RN),4,242.88,971.52,2020-02-13,2020,2,13,Thursday,242.88
120035,1191,Hotel BD,Natal (RN),1,242.88,242.88,2020-03-12,2020,3,12,Thursday,242.88
120038,1191,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-04-02,2020,4,2,Thursday,247.62
120044,1191,Hotel K,Salvador (BH),2,263.41,526.82,2020-05-14,2020,5,14,Thursday,263.41
120051,1191,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-07-02,2020,7,2,Thursday,208.04
120053,1191,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-07-16,2020,7,16,Thursday,165.99
120055,1191,Hotel AU,Recife (PE),4,312.83,1251.32,2020-07-30,2020,7,30,Thursday,312.83
120056,1191,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-08-06,2020,8,6,Thursday,247.62
120058,1191,Hotel AU,Recife (PE),4,312.83,1251.32,2020-08-20,2020,8,20,Thursday,312.83
120063,1191,Hotel BD,Natal (RN),1,242.88,242.88,2020-09-24,2020,9,24,Thursday,242.88
120066,1191,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-10-15,2020,10,15,Thursday,165.99
120071,1191,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-11-19,2020,11,19,Thursday,208.04
120078,1191,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-01-07,2021,1,7,Thursday,165.99
120079,1191,Hotel AU,Recife (PE),1,312.83,312.83,2021-01-14,2021,1,14,Thursday,312.83
120082,1191,Hotel K,Salvador (BH),2,263.41,526.82,2021-02-04,2021,2,4,Thursday,263.41
120093,1191,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2021-04-22,2021,4,22,Thursday,139.1
120096,1191,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-05-13,2021,5,13,Thursday,208.04
120097,1191,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-05-20,2021,5,20,Thursday,139.1
120107,1191,Hotel K,Salvador (BH),2,263.41,526.82,2021-07-29,2021,7,29,Thursday,263.41
120113,1191,Hotel K,Salvador (BH),2,263.41,526.82,2021-09-09,2021,9,9,Thursday,263.41
120115,1191,Hotel BD,Natal (RN),1,242.88,242.88,2021-09-23,2021,9,23,Thursday,242.88
120116,1191,Hotel BD,Natal (RN),2,242.88,485.76,2021-09-30,2021,9,30,Thursday,242.88
120117,1191,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-10-07,2021,10,7,Thursday,165.99
120121,1191,Hotel BP,Brasilia (DF),1,247.62,247.62,2021-11-04,2021,11,4,Thursday,247.62
120130,1191,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2022-01-06,2022,1,6,Thursday,139.1
120132,1191,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2022-01-20,2022,1,20,Thursday,165.99
120136,1191,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2022-02-17,2022,2,17,Thursday,165.99
120138,1191,Hotel K,Salvador (BH),2,263.41,526.82,2022-03-03,2022,3,3,Thursday,263.41
120144,1191,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2022-04-14,2022,4,14,Thursday,139.1
120145,1191,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2022-04-21,2022,4,21,Thursday,165.99
120149,1191,Hotel BD,Natal (RN),4,242.88,971.52,2022-05-19,2022,5,19,Thursday,242.88
120152,1191,Hotel Z,Aracaju (SE),4,208.04,832.16,2022-06-09,2022,6,9,Thursday,208.04
120156,1191,Hotel BD,Natal (RN),2,242.88,485.76,2022-07-07,2022,7,7,Thursday,242.88
120160,1191,Hotel BW,Campo Grande (MS),1,60.39,60.39,2022-08-04,2022,8,4,Thursday,60.39
120161,1191,Hotel AU,Recife (PE),3,312.83,938.49,2022-08-11,2022,8,11,Thursday,312.83
120168,1192,Hotel BW,Campo Grande (MS),2,60.39,120.78,2019-10-24,2019,10,24,Thursday,60.39
120171,1192,Hotel BW,Campo Grande (MS),4,60.39,241.56,2019-11-14,2019,11,14,Thursday,60.39
120172,1192,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2019-11-21,2019,11,21,Thursday,139.1
120178,1193,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2019-09-26,2019,9,26,Thursday,165.99
120179,1193,Hotel Z,Aracaju (SE),1,208.04,208.04,2019-10-03,2019,10,3,Thursday,208.04
120181,1193,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2019-10-17,2019,10,17,Thursday,139.1
120187,1193,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2019-11-28,2019,11,28,Thursday,139.1
120189,1193,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2019-12-12,2019,12,12,Thursday,139.1
120191,1193,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2019-12-26,2019,12,26,Thursday,165.99
120197,1193,Hotel BD,Natal (RN),3,242.88,728.64,2020-02-06,2020,2,6,Thursday,242.88
120200,1193,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-02-27,2020,2,27,Thursday,208.04
120203,1193,Hotel K,Salvador (BH),2,263.41,526.82,2020-03-19,2020,3,19,Thursday,263.41
120207,1193,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-04-16,2020,4,16,Thursday,165.99
120208,1193,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-04-23,2020,4,23,Thursday,165.99
120210,1193,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-05-07,2020,5,7,Thursday,247.62
120214,1193,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-06-04,2020,6,4,Thursday,60.39
120216,1193,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-06-18,2020,6,18,Thursday,139.1
120218,1193,Hotel K,Salvador (BH),3,263.41,790.23,2020-07-02,2020,7,2,Thursday,263.41
120229,1193,Hotel BD,Natal (RN),3,242.88,728.64,2020-09-17,2020,9,17,Thursday,242.88
120232,1193,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-10-08,2020,10,8,Thursday,60.39
120235,1193,Hotel K,Salvador (BH),4,263.41,1053.64,2020-10-29,2020,10,29,Thursday,263.41
120245,1193,Hotel Z,Aracaju (SE),2,208.04,416.08,2021-01-07,2021,1,7,Thursday,208.04
120247,1193,Hotel Z,Aracaju (SE),2,208.04,416.08,2021-01-21,2021,1,21,Thursday,208.04
120256,1193,Hotel BP,Brasilia (DF),3,247.62,742.86,2021-03-25,2021,3,25,Thursday,247.62
120262,1193,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-05-06,2021,5,6,Thursday,139.1
120266,1193,Hotel BP,Brasilia (DF),1,247.62,247.62,2021-06-03,2021,6,3,Thursday,247.62
120271,1193,Hotel K,Salvador (BH),2,263.41,526.82,2021-07-08,2021,7,8,Thursday,263.41
120278,1193,Hotel BW,Campo Grande (MS),3,60.39,181.17,2021-08-26,2021,8,26,Thursday,60.39
120280,1193,Hotel Z,Aracaju (SE),2,208.04,416.08,2021-09-09,2021,9,9,Thursday,208.04
120283,1193,Hotel K,Salvador (BH),3,263.41,790.23,2021-09-30,2021,9,30,Thursday,263.41
120284,1193,Hotel AU,Recife (PE),3,312.83,938.49,2021-10-07,2021,10,7,Thursday,312.83
120288,1193,Hotel AU,Recife (PE),2,312.83,625.66,2021-11-04,2021,11,4,Thursday,312.83
120300,1193,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2022-01-27,2022,1,27,Thursday,165.99
120302,1193,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2022-02-10,2022,2,10,Thursday,165.99
120303,1193,Hotel AU,Recife (PE),1,312.83,312.83,2022-02-17,2022,2,17,Thursday,312.83
120309,1193,Hotel BD,Natal (RN),4,242.88,971.52,2022-03-31,2022,3,31,Thursday,242.88
120313,1193,Hotel AU,Recife (PE),1,312.83,312.83,2022-04-28,2022,4,28,Thursday,312.83
120316,1193,Hotel BD,Natal (RN),3,242.88,728.64,2022-05-19,2022,5,19,Thursday,242.88
120321,1193,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2022-06-23,2022,6,23,Thursday,139.1
120334,1193,Hotel BW,Campo Grande (MS),4,60.39,241.56,2022-09-22,2022,9,22,Thursday,60.39
120335,1193,Hotel BD,Natal (RN),2,242.88,485.76,2022-09-29,2022,9,29,Thursday,242.88
120337,1193,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2022-10-13,2022,10,13,Thursday,165.99
120339,1193,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2022-10-27,2022,10,27,Thursday,139.1
120340,1193,Hotel BP,Brasilia (DF),4,247.62,990.48,2022-11-03,2022,11,3,Thursday,247.62
120342,1193,Hotel Z,Aracaju (SE),4,208.04,832.16,2022-11-17,2022,11,17,Thursday,208.04
120349,1193,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2023-01-05,2023,1,5,Thursday,139.1
120357,1194,Hotel BP,Brasilia (DF),4,247.62,990.48,2019-10-10,2019,10,10,Thursday,247.62
120358,1194,Hotel BP,Brasilia (DF),1,247.62,247.62,2019-10-17,2019,10,17,Thursday,247.62
120361,1194,Hotel AU,Recife (PE),3,312.83,938.49,2019-11-07,2019,11,7,Thursday,312.83
120362,1194,Hotel BP,Brasilia (DF),2,247.62,495.24,2019-11-14,2019,11,14,Thursday,247.62
120363,1194,Hotel AU,Recife (PE),4,312.83,1251.32,2019-11-21,2019,11,21,Thursday,312.83
120365,1194,Hotel BD,Natal (RN),4,242.88,971.52,2019-12-05,2019,12,5,Thursday,242.88
120366,1194,Hotel Z,Aracaju (SE),1,208.04,208.04,2019-12-12,2019,12,12,Thursday,208.04
120372,1194,Hotel AU,Recife (PE),2,312.83,625.66,2020-01-23,2020,1,23,Thursday,312.83
120375,1194,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-02-13,2020,2,13,Thursday,247.62
120377,1194,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-02-27,2020,2,27,Thursday,60.39
120380,1194,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-03-19,2020,3,19,Thursday,247.62
120383,1194,Hotel BD,Natal (RN),4,242.88,971.52,2020-04-09,2020,4,9,Thursday,242.88
120385,1194,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-04-23,2020,4,23,Thursday,208.04
120390,1194,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-05-28,2020,5,28,Thursday,165.99
120392,1194,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-06-11,2020,6,11,Thursday,247.62
120394,1194,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-06-25,2020,6,25,Thursday,208.04
120395,1194,Hotel AU,Recife (PE),2,312.83,625.66,2020-07-02,2020,7,2,Thursday,312.83
120397,1194,Hotel BD,Natal (RN),2,242.88,485.76,2020-07-16,2020,7,16,Thursday,242.88
120398,1194,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-07-23,2020,7,23,Thursday,60.39
120399,1194,Hotel BD,Natal (RN),3,242.88,728.64,2020-07-30,2020,7,30,Thursday,242.88
120404,1194,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-09-03,2020,9,3,Thursday,139.1
120405,1194,Hotel AU,Recife (PE),4,312.83,1251.32,2020-09-10,2020,9,10,Thursday,312.83
120409,1194,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-10-08,2020,10,8,Thursday,247.62
120412,1194,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-10-29,2020,10,29,Thursday,165.99
120418,1195,Hotel BP,Brasilia (DF),3,247.62,742.86,2019-10-17,2019,10,17,Thursday,247.62
120420,1195,Hotel Z,Aracaju (SE),1,208.04,208.04,2019-10-31,2019,10,31,Thursday,208.04
120427,1195,Hotel BP,Brasilia (DF),2,247.62,495.24,2019-12-19,2019,12,19,Thursday,247.62
120431,1195,Hotel AU,Recife (PE),3,312.83,938.49,2020-01-16,2020,1,16,Thursday,312.83
120440,1195,Hotel AU,Recife (PE),3,312.83,938.49,2020-03-19,2020,3,19,Thursday,312.83
120442,1195,Hotel K,Salvador (BH),4,263.41,1053.64,2020-04-02,2020,4,2,Thursday,263.41
120446,1195,Hotel AU,Recife (PE),1,312.83,312.83,2020-04-30,2020,4,30,Thursday,312.83
120448,1195,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-05-14,2020,5,14,Thursday,60.39
120449,1195,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-05-21,2020,5,21,Thursday,208.04
120455,1195,Hotel AU,Recife (PE),4,312.83,1251.32,2020-07-02,2020,7,2,Thursday,312.83
120456,1195,Hotel BD,Natal (RN),3,242.88,728.64,2020-07-09,2020,7,9,Thursday,242.88
120458,1195,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-07-23,2020,7,23,Thursday,60.39
120459,1195,Hotel AU,Recife (PE),2,312.83,625.66,2020-07-30,2020,7,30,Thursday,312.83
120462,1195,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-08-20,2020,8,20,Thursday,247.62
120465,1195,Hotel AU,Recife (PE),2,312.83,625.66,2020-09-10,2020,9,10,Thursday,312.83
120470,1195,Hotel K,Salvador (BH),3,263.41,790.23,2020-10-15,2020,10,15,Thursday,263.41
120473,1195,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-11-05,2020,11,5,Thursday,165.99
120475,1195,Hotel K,Salvador (BH),2,263.41,526.82,2020-11-19,2020,11,19,Thursday,263.41
120476,1195,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-11-26,2020,11,26,Thursday,60.39
120485,1195,Hotel BD,Natal (RN),4,242.88,971.52,2021-01-28,2021,1,28,Thursday,242.88
120486,1195,Hotel BD,Natal (RN),3,242.88,728.64,2021-02-04,2021,2,4,Thursday,242.88
120493,1195,Hotel Z,Aracaju (SE),4,208.04,832.16,2021-03-25,2021,3,25,Thursday,208.04
120505,1195,Hotel K,Salvador (BH),2,263.41,526.82,2021-06-17,2021,6,17,Thursday,263.41
120506,1195,Hotel AU,Recife (PE),1,312.83,312.83,2021-06-24,2021,6,24,Thursday,312.83
120513,1195,Hotel BD,Natal (RN),2,242.88,485.76,2021-08-12,2021,8,12,Thursday,242.88
120514,1195,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-08-19,2021,8,19,Thursday,139.1
120523,1195,Hotel AU,Recife (PE),1,312.83,312.83,2021-10-21,2021,10,21,Thursday,312.83
120524,1195,Hotel BD,Natal (RN),3,242.88,728.64,2021-10-28,2021,10,28,Thursday,242.88
120529,1196,Hotel K,Salvador (BH),4,263.41,1053.64,2019-10-24,2019,10,24,Thursday,263.41
120533,1196,Hotel BD,Natal (RN),1,242.88,242.88,2019-11-21,2019,11,21,Thursday,242.88
120539,1196,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-01-02,2020,1,2,Thursday,60.39
120540,1196,Hotel K,Salvador (BH),1,263.41,263.41,2020-01-09,2020,1,9,Thursday,263.41
120542,1196,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-01-23,2020,1,23,Thursday,60.39
120548,1196,Hotel K,Salvador (BH),3,263.41,790.23,2020-03-05,2020,3,5,Thursday,263.41
120549,1196,Hotel K,Salvador (BH),2,263.41,526.82,2020-03-12,2020,3,12,Thursday,263.41
120550,1196,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-03-19,2020,3,19,Thursday,208.04
120553,1196,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-04-09,2020,4,9,Thursday,165.99
120554,1196,Hotel BD,Natal (RN),2,242.88,485.76,2020-04-16,2020,4,16,Thursday,242.88
120555,1196,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-04-23,2020,4,23,Thursday,165.99
120560,1196,Hotel K,Salvador (BH),4,263.41,1053.64,2020-05-28,2020,5,28,Thursday,263.41
120563,1196,Hotel BD,Natal (RN),1,242.88,242.88,2020-06-18,2020,6,18,Thursday,242.88
120564,1196,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-06-25,2020,6,25,Thursday,139.1
120565,1196,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-07-02,2020,7,2,Thursday,208.04
120568,1196,Hotel BD,Natal (RN),4,242.88,971.52,2020-07-23,2020,7,23,Thursday,242.88
120573,1196,Hotel K,Salvador (BH),1,263.41,263.41,2020-08-27,2020,8,27,Thursday,263.41
120582,1196,Hotel BD,Natal (RN),4,242.88,971.52,2020-10-29,2020,10,29,Thursday,242.88
120585,1196,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-11-19,2020,11,19,Thursday,139.1
120586,1196,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-11-26,2020,11,26,Thursday,165.99
120594,1196,Hotel Z,Aracaju (SE),2,208.04,416.08,2021-01-21,2021,1,21,Thursday,208.04
120595,1196,Hotel K,Salvador (BH),3,263.41,790.23,2021-01-28,2021,1,28,Thursday,263.41
120596,1196,Hotel BP,Brasilia (DF),3,247.62,742.86,2021-02-04,2021,2,4,Thursday,247.62
120597,1196,Hotel BW,Campo Grande (MS),2,60.39,120.78,2021-02-11,2021,2,11,Thursday,60.39
120604,1196,Hotel AU,Recife (PE),4,312.83,1251.32,2021-04-01,2021,4,1,Thursday,312.83
120605,1196,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-04-08,2021,4,8,Thursday,165.99
120612,1196,Hotel BD,Natal (RN),3,242.88,728.64,2021-05-27,2021,5,27,Thursday,242.88
120621,1196,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-07-29,2021,7,29,Thursday,165.99
120624,1196,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-08-19,2021,8,19,Thursday,139.1
120626,1196,Hotel BW,Campo Grande (MS),3,60.39,181.17,2021-09-02,2021,9,2,Thursday,60.39
120627,1196,Hotel AU,Recife (PE),3,312.83,938.49,2021-09-09,2021,9,9,Thursday,312.83
120629,1196,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2021-09-23,2021,9,23,Thursday,165.99
120630,1196,Hotel BD,Natal (RN),4,242.88,971.52,2021-09-30,2021,9,30,Thursday,242.88
120635,1196,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2021-11-04,2021,11,4,Thursday,165.99
120639,1196,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-12-02,2021,12,2,Thursday,165.99
120642,1196,Hotel AU,Recife (PE),4,312.83,1251.32,2021-12-23,2021,12,23,Thursday,312.83
120646,1196,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2022-01-20,2022,1,20,Thursday,139.1
120647,1196,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2022-01-27,2022,1,27,Thursday,165.99
120651,1196,Hotel BP,Brasilia (DF),3,247.62,742.86,2022-02-24,2022,2,24,Thursday,247.62
120661,1196,Hotel BW,Campo Grande (MS),2,60.39,120.78,2022-05-05,2022,5,5,Thursday,60.39
120666,1196,Hotel BW,Campo Grande (MS),2,60.39,120.78,2022-06-09,2022,6,9,Thursday,60.39
120670,1196,Hotel Z,Aracaju (SE),2,208.04,416.08,2022-07-07,2022,7,7,Thursday,208.04
120673,1196,Hotel AU,Recife (PE),4,312.83,1251.32,2022-07-28,2022,7,28,Thursday,312.83
120674,1196,Hotel BD,Natal (RN),1,242.88,242.88,2022-08-04,2022,8,4,Thursday,242.88
120675,1196,Hotel K,Salvador (BH),2,263.41,526.82,2022-08-11,2022,8,11,Thursday,263.41
120679,1196,Hotel K,Salvador (BH),1,263.41,263.41,2022-09-08,2022,9,8,Thursday,263.41
120680,1196,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2022-09-15,2022,9,15,Thursday,139.1
120681,1196,Hotel BW,Campo Grande (MS),1,60.39,60.39,2022-09-22,2022,9,22,Thursday,60.39
120697,1196,Hotel BW,Campo Grande (MS),4,60.39,241.56,2023-01-12,2023,1,12,Thursday,60.39
120698,1196,Hotel BW,Campo Grande (MS),1,60.39,60.39,2023-01-19,2023,1,19,Thursday,60.39
120702,1196,Hotel AU,Recife (PE),2,312.83,625.66,2023-02-16,2023,2,16,Thursday,312.83
120706,1197,Hotel BP,Brasilia (DF),1,247.62,247.62,2019-10-10,2019,10,10,Thursday,247.62
120707,1197,Hotel BP,Brasilia (DF),4,247.62,990.48,2019-10-17,2019,10,17,Thursday,247.62
120708,1197,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2019-10-24,2019,10,24,Thursday,165.99
120711,1197,Hotel Z,Aracaju (SE),4,208.04,832.16,2019-11-14,2019,11,14,Thursday,208.04
120713,1197,Hotel K,Salvador (BH),4,263.41,1053.64,2019-11-28,2019,11,28,Thursday,263.41
120716,1197,Hotel Z,Aracaju (SE),3,208.04,624.12,2019-12-19,2019,12,19,Thursday,208.04
120718,1197,Hotel BD,Natal (RN),4,242.88,971.52,2020-01-02,2020,1,2,Thursday,242.88
120722,1197,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-01-30,2020,1,30,Thursday,165.99
120727,1197,Hotel BD,Natal (RN),1,242.88,242.88,2020-03-05,2020,3,5,Thursday,242.88
120728,1197,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-03-12,2020,3,12,Thursday,247.62
120730,1197,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-03-26,2020,3,26,Thursday,247.62
120733,1197,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-04-16,2020,4,16,Thursday,60.39
120737,1197,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-05-14,2020,5,14,Thursday,208.04
120740,1197,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-06-04,2020,6,4,Thursday,247.62
120745,1197,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-07-09,2020,7,9,Thursday,208.04
120746,1197,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-07-16,2020,7,16,Thursday,139.1
120748,1197,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-07-30,2020,7,30,Thursday,60.39
120755,1197,Hotel BD,Natal (RN),3,242.88,728.64,2020-09-17,2020,9,17,Thursday,242.88
120757,1197,Hotel AU,Recife (PE),4,312.83,1251.32,2020-10-01,2020,10,1,Thursday,312.83
120758,1197,Hotel AU,Recife (PE),4,312.83,1251.32,2020-10-08,2020,10,8,Thursday,312.83
120761,1197,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-10-29,2020,10,29,Thursday,208.04
120763,1197,Hotel BD,Natal (RN),3,242.88,728.64,2020-11-12,2020,11,12,Thursday,242.88
120765,1197,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-11-26,2020,11,26,Thursday,139.1
120768,1197,Hotel BD,Natal (RN),1,242.88,242.88,2020-12-17,2020,12,17,Thursday,242.88
120769,1197,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-12-24,2020,12,24,Thursday,139.1
120772,1197,Hotel BD,Natal (RN),1,242.88,242.88,2021-01-14,2021,1,14,Thursday,242.88
120776,1197,Hotel K,Salvador (BH),3,263.41,790.23,2021-02-11,2021,2,11,Thursday,263.41
120778,1197,Hotel BD,Natal (RN),2,242.88,485.76,2021-02-25,2021,2,25,Thursday,242.88
120779,1197,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2021-03-04,2021,3,4,Thursday,165.99
120781,1197,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2021-03-18,2021,3,18,Thursday,165.99
120783,1197,Hotel AU,Recife (PE),3,312.83,938.49,2021-04-01,2021,4,1,Thursday,312.83
120787,1197,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-04-29,2021,4,29,Thursday,139.1
120793,1197,Hotel K,Salvador (BH),3,263.41,790.23,2021-06-10,2021,6,10,Thursday,263.41
120794,1197,Hotel BW,Campo Grande (MS),4,60.39,241.56,2021-06-17,2021,6,17,Thursday,60.39
120796,1197,Hotel K,Salvador (BH),4,263.41,1053.64,2021-07-01,2021,7,1,Thursday,263.41
